,Weather_key,is_day,temperature,sunset,sunrise,precipitation
2298,2298,0,10.5,2021-04-23T19:11,2021-04-23T05:21,0.0
2299,2299,1,16.5,2021-04-24T19:12,2021-04-24T05:20,0.0
2300,2300,1,0.7,2021-04-26T19:14,2021-04-26T05:15,0.0
2301,2301,1,8.3,2021-04-27T19:15,2021-04-27T05:14,0.0
2302,2302,1,8.4,2021-05-01T19:20,2021-05-01T05:09,0.0
2303,2303,1,9.2,2021-05-01T19:19,2021-05-01T05:08,0.0
2304,2304,0,8.9,2021-05-01T19:19,2021-05-01T05:08,0.0
2305,2305,1,9.3,2021-05-03T19:22,2021-05-03T05:06,0.2
2306,2306,1,8.8,2021-05-10T19:31,2021-05-10T04:57,1.0
2307,2307,1,14.1,2021-05-12T19:31,2021-05-12T04:53,0.0
2308,2308,1,15.4,2021-05-12T19:33,2021-05-12T04:55,0.0
2309,2309,1,16.5,2021-05-12T19:32,2021-05-12T04:54,0.0
2310,2310,0,10.8,2021-05-12T19:32,2021-05-12T04:54,0.0
2311,2311,1,14.2,2021-05-13T19:34,2021-05-13T04:54,0.0
2312,2312,1,13.7,2021-05-13T19:34,2021-05-13T04:54,0.0
2313,2313,0,9.5,2021-05-13T19:34,2021-05-13T04:54,0.0
2314,2314,0,12.3,2021-05-16T19:37,2021-05-16T04:51,0.0
2315,2315,1,17.4,2021-05-17T19:38,2021-05-17T04:49,0.0
2316,2316,0,11.4,2021-05-17T19:38,2021-05-17T04:49,0.0
2317,2317,1,24.8,2021-05-19T19:40,2021-05-19T04:47,0.0
2318,2318,1,21.8,2021-05-20T19:40,2021-05-20T04:46,0.0
2319,2319,1,28.2,2021-05-20T19:41,2021-05-20T04:46,0.0
2320,2320,0,17.3,2021-05-20T19:41,2021-05-20T04:47,0.0
2321,2321,0,17.8,2021-05-21T19:42,2021-05-21T04:46,0.0
2322,2322,0,18.2,2021-05-22T19:43,2021-05-22T04:44,0.0
2323,2323,0,17.5,2021-05-22T19:43,2021-05-22T04:44,0.0
2324,2324,1,23.8,2021-05-23T19:44,2021-05-23T04:44,0.0
2325,2325,1,18.9,2021-05-24T19:45,2021-05-24T04:43,0.0
2326,2326,1,29.6,2021-05-25T19:46,2021-05-25T04:42,0.0
2327,2327,1,24.2,2021-05-26T19:47,2021-05-26T04:41,0.0
2328,2328,1,17.1,2021-05-27T19:48,2021-05-27T04:41,0.0
2329,2329,1,9.4,2021-05-28T19:49,2021-05-28T04:41,0.0
2330,2330,1,6.7,2021-05-29T19:50,2021-05-29T04:40,0.0
2331,2331,0,13.7,2021-05-29T19:49,2021-05-29T04:40,0.0
2332,2332,0,6.6,2021-05-30T19:51,2021-05-30T04:39,0.0
2333,2333,1,16.9,2021-05-30T19:50,2021-05-30T04:40,0.0
2334,2334,1,15.7,2021-05-30T19:50,2021-05-30T04:39,0.0
2335,2335,0,16.0,2021-05-31T19:51,2021-05-31T04:38,0.0
2336,2336,0,15.8,2021-06-03T19:53,2021-06-03T04:36,0.0
2337,2337,1,26.3,2021-06-04T19:55,2021-06-04T04:37,0.0
2338,2338,1,27.0,2021-06-05T19:55,2021-06-05T04:36,0.0
2339,2339,1,31.1,2021-06-05T19:55,2021-06-05T04:37,0.0
2340,2340,0,22.8,2021-06-05T19:54,2021-06-05T04:35,0.0
2341,2341,0,24.3,2021-06-05T19:55,2021-06-05T04:37,0.0
2342,2342,0,23.2,2021-06-05T19:55,2021-06-05T04:36,0.0
2343,2343,1,25.2,2021-06-08T19:57,2021-06-08T04:36,0.4
2344,2344,0,21.8,2021-06-08T19:57,2021-06-08T04:35,0.0
2345,2345,1,26.1,2021-06-13T20:00,2021-06-13T04:34,0.0
2346,2346,1,23.4,2021-06-18T20:02,2021-06-18T04:35,0.0
2347,2347,1,26.7,2021-06-18T20:02,2021-06-18T04:35,0.0
2348,2348,0,20.4,2021-06-19T20:02,2021-06-19T04:36,0.0
2349,2349,1,20.4,2021-06-21T20:03,2021-06-21T04:35,0.0
2350,2350,1,20.3,2021-06-26T20:03,2021-06-26T04:36,0.6
2351,2351,1,20.4,2021-07-02T20:03,2021-07-02T04:41,0.1
2352,2352,1,22.2,2021-07-03T20:02,2021-07-03T04:41,0.0
2353,2353,0,19.0,2021-07-03T20:02,2021-07-03T04:41,0.0
2354,2354,0,17.3,2021-07-04T20:01,2021-07-04T04:40,0.0
2355,2355,0,15.0,2021-07-04T20:02,2021-07-04T04:41,0.0
2356,2356,1,30.9,2021-07-06T20:01,2021-07-06T04:42,0.0
2357,2357,1,18.6,2021-07-07T20:00,2021-07-07T04:43,0.7
2358,2358,0,17.0,2021-07-10T20:00,2021-07-10T04:46,0.0
2359,2359,1,21.0,2021-07-13T19:58,2021-07-13T04:48,0.0
2360,2360,1,28.7,2021-07-14T19:57,2021-07-14T04:49,0.0
2361,2361,1,28.3,2021-07-19T19:54,2021-07-19T04:53,0.0
2362,2362,1,26.5,2021-07-19T19:54,2021-07-19T04:54,0.0
2363,2363,0,20.8,2021-07-19T19:54,2021-07-19T04:54,0.0
2364,2364,1,24.5,2021-07-20T19:53,2021-07-20T04:55,0.1
2365,2365,1,20.7,2021-07-21T19:52,2021-07-21T04:56,0.0
2366,2366,1,15.1,2021-07-22T19:51,2021-07-22T04:57,0.0
2367,2367,1,22.1,2021-07-23T19:50,2021-07-23T04:57,0.0
2368,2368,1,25.0,2021-07-23T19:51,2021-07-23T04:58,0.0
2369,2369,0,20.0,2021-07-23T19:49,2021-07-23T04:57,0.0
2370,2370,1,21.8,2021-07-24T19:49,2021-07-24T04:59,0.9
2371,2371,1,25.4,2021-07-25T19:48,2021-07-25T04:59,0.0
2372,2372,1,28.1,2021-07-26T19:47,2021-07-26T05:01,0.0
2373,2373,1,27.9,2021-07-29T19:44,2021-07-29T05:04,0.2
2374,2374,0,13.4,2021-07-31T19:41,2021-07-31T05:06,0.0
2375,2375,0,18.1,2021-08-01T19:40,2021-08-01T05:07,0.0
2376,2376,0,13.9,2021-08-02T19:39,2021-08-02T05:08,0.0
2377,2377,1,21.7,2021-08-03T19:37,2021-08-03T05:08,0.0
2378,2378,1,15.6,2021-08-04T19:36,2021-08-04T05:10,0.0
2379,2379,1,25.4,2021-08-04T19:36,2021-08-04T05:09,0.0
2380,2380,0,20.4,2021-08-05T19:35,2021-08-05T05:11,0.0
2381,2381,0,20.7,2021-08-07T19:32,2021-08-07T05:12,0.0
2382,2382,0,22.0,2021-08-07T19:33,2021-08-07T05:14,0.0
2383,2383,0,22.0,2021-08-07T19:32,2021-08-07T05:14,0.0
2384,2384,0,22.0,2021-08-07T19:32,2021-08-07T05:13,0.0
2385,2385,1,24.6,2021-08-10T19:28,2021-08-10T05:17,0.7
2386,2386,1,27.6,2021-08-11T19:27,2021-08-11T05:18,0.0
2387,2387,0,23.6,2021-08-13T19:23,2021-08-13T05:20,0.0
2388,2388,0,21.2,2021-08-13T19:24,2021-08-13T05:20,0.0
2389,2389,0,19.9,2021-08-14T19:23,2021-08-14T05:22,0.0
2390,2390,0,15.4,2021-08-15T19:20,2021-08-15T05:22,0.0
2391,2391,1,23.3,2021-08-15T19:21,2021-08-15T05:22,0.0
2392,2392,1,14.8,2021-08-16T19:20,2021-08-16T05:24,0.0
2393,2393,1,26.0,2021-08-17T19:18,2021-08-17T05:25,0.7
2394,2394,1,25.2,2021-08-17T19:17,2021-08-17T05:24,0.0
2395,2395,1,26.7,2021-08-18T19:16,2021-08-18T05:25,0.1
2396,2396,1,24.9,2021-08-18T19:16,2021-08-18T05:26,0.0
2397,2397,0,22.3,2021-08-18T19:17,2021-08-18T05:26,0.0
2398,2398,0,24.9,2021-08-20T19:12,2021-08-20T05:27,0.0
2399,2399,1,25.8,2021-08-21T19:11,2021-08-21T05:28,0.0
2400,2400,1,28.9,2021-08-22T19:10,2021-08-22T05:30,0.0
2401,2401,1,28.5,2021-08-22T19:10,2021-08-22T05:31,0.0
2402,2402,0,23.8,2021-08-23T19:08,2021-08-23T05:31,0.0
2403,2403,1,23.0,2021-08-24T19:06,2021-08-24T05:32,0.0
2404,2404,1,30.0,2021-08-24T19:07,2021-08-24T05:32,0.0
2405,2405,1,27.4,2021-08-25T19:05,2021-08-25T05:34,0.0
2406,2406,0,23.7,2021-08-26T19:03,2021-08-26T05:35,0.0
2407,2407,1,25.8,2021-08-27T19:01,2021-08-27T05:36,0.0
2408,2408,0,20.4,2021-08-28T19:00,2021-08-28T05:37,0.0
2409,2409,1,32.3,2021-08-29T18:58,2021-08-29T05:38,0.0
2410,2410,0,20.9,2021-08-30T18:56,2021-08-30T05:39,0.0
2411,2411,1,21.2,2021-08-31T18:54,2021-08-31T05:40,0.0
2412,2412,1,27.0,2021-08-31T18:55,2021-08-31T05:41,0.0
2413,2413,1,25.9,2021-08-31T18:54,2021-08-31T05:40,0.0
2414,2414,1,20.2,2021-09-02T18:50,2021-09-02T05:42,0.0
2415,2415,1,23.2,2021-09-03T18:49,2021-09-03T05:44,0.0
2416,2416,1,23.1,2021-09-04T18:47,2021-09-04T05:44,0.0
2417,2417,1,12.3,2021-09-07T18:42,2021-09-07T05:49,0.0
2418,2418,1,22.0,2021-09-01T18:52,2021-09-01T05:41,0.0
2419,2419,0,19.0,2021-09-10T18:36,2021-09-10T05:51,0.0
2420,2420,1,20.0,2021-09-12T18:33,2021-09-12T05:54,0.0
2421,2421,1,23.8,2021-09-18T18:22,2021-09-18T06:01,0.0
2422,2422,0,14.7,2021-09-18T18:21,2021-09-18T06:00,0.0
2423,2423,0,14.1,2021-09-18T18:22,2021-09-18T06:00,0.0
2424,2424,1,19.0,2021-09-20T18:18,2021-09-20T06:02,0.0
2425,2425,0,15.3,2021-09-22T18:14,2021-09-22T06:05,3.0
2426,2426,1,15.6,2021-09-24T18:11,2021-09-24T06:08,0.1
2427,2427,0,11.3,2021-09-29T18:01,2021-09-29T06:12,0.0
2428,2428,1,14.5,2021-09-29T18:02,2021-09-29T06:13,0.0
2429,2429,0,11.1,2021-09-30T18:00,2021-09-30T06:14,0.0
2430,2430,0,16.0,2021-10-01T17:57,2021-10-01T06:15,0.0
2431,2431,0,17.7,2021-10-03T17:55,2021-10-03T06:18,0.2
2432,2432,0,16.8,2021-10-03T17:54,2021-10-03T06:18,0.3
2433,2433,1,16.2,2021-10-04T17:52,2021-10-04T06:19,0.3
2434,2434,1,18.2,2021-10-05T17:51,2021-10-05T06:21,0.0
2435,2435,0,15.0,2021-10-07T17:48,2021-10-07T06:23,0.0
2436,2436,1,15.9,2021-10-07T17:47,2021-10-07T06:22,0.0
2437,2437,0,17.6,2021-10-08T17:45,2021-10-08T06:23,0.0
2438,2438,1,22.2,2021-10-11T17:40,2021-10-11T06:27,0.0
2439,2439,1,21.1,2021-10-12T17:39,2021-10-12T06:28,0.0
2440,2440,1,21.8,2021-10-12T17:39,2021-10-12T06:29,0.0
2441,2441,0,19.2,2021-10-12T17:39,2021-10-12T06:29,0.0
2442,2442,1,22.0,2021-10-13T17:36,2021-10-13T06:29,0.1
2443,2443,0,17.9,2021-10-13T17:37,2021-10-13T06:29,0.1
2444,2444,1,20.1,2021-10-15T17:34,2021-10-15T06:33,0.0
2445,2445,1,20.3,2021-10-15T17:34,2021-10-15T06:32,0.1
2446,2446,0,12.1,2021-10-16T17:32,2021-10-16T06:33,0.0
2447,2447,1,10.8,2021-10-18T17:28,2021-10-18T06:35,0.0
2448,2448,1,14.4,2021-10-19T17:27,2021-10-19T06:36,0.0
2449,2449,0,14.9,2021-10-19T17:27,2021-10-19T06:37,0.0
2450,2450,0,14.2,2021-10-20T17:25,2021-10-20T06:38,0.0
2451,2451,0,13.2,2021-10-21T17:23,2021-10-21T06:39,0.1
2452,2452,0,5.7,2021-10-22T17:22,2021-10-22T06:41,0.0
2453,2453,0,8.8,2021-10-24T17:20,2021-10-24T06:44,0.0
2454,2454,1,9.0,2021-10-25T17:18,2021-10-25T06:45,0.4
2455,2455,0,8.2,2021-10-25T17:18,2021-10-25T06:45,0.1
2456,2456,1,8.8,2021-10-27T17:15,2021-10-27T06:48,0.0
2457,2457,0,8.5,2021-10-29T17:12,2021-10-29T06:50,1.8
2458,2458,0,9.8,2021-10-30T17:10,2021-10-30T06:51,0.3
2459,2459,0,9.3,2021-10-31T17:09,2021-10-31T06:53,0.0
2460,2460,0,5.0,2021-11-01T17:07,2021-11-01T06:53,0.0
2461,2461,1,6.7,2021-11-05T17:03,2021-11-05T06:59,0.0
2462,2462,0,-0.0,2021-11-06T17:01,2021-11-06T07:00,0.0
2463,2463,1,13.5,2021-11-07T17:00,2021-11-07T07:02,0.0
2464,2464,1,11.5,2021-11-09T16:58,2021-11-09T07:04,0.0
2465,2465,1,11.2,2021-11-09T16:58,2021-11-09T07:04,0.0
2466,2466,0,10.0,2021-11-12T16:55,2021-11-12T07:08,0.0
2467,2467,0,10.3,2021-11-12T16:55,2021-11-12T07:08,0.0
2468,2468,0,4.7,2021-11-13T16:54,2021-11-13T07:10,0.0
2469,2469,0,4.4,2021-11-13T16:54,2021-11-13T07:10,0.0
2470,2470,0,1.2,2021-11-16T16:51,2021-11-16T07:14,0.0
2471,2471,0,-0.0,2021-11-16T16:51,2021-11-16T07:13,0.0
2472,2472,0,14.1,2021-11-17T16:50,2021-11-17T07:15,0.4
2473,2473,1,8.1,2021-11-18T16:49,2021-11-18T07:16,0.0
2474,2474,0,5.9,2021-11-24T16:44,2021-11-24T07:23,0.0
2475,2475,0,-0.4,2021-11-29T16:43,2021-11-29T07:29,0.0
2476,2476,0,2.5,2021-11-30T16:42,2021-11-30T07:30,0.1
2477,2477,0,3.2,2021-11-30T16:41,2021-11-30T07:30,0.2
2478,2478,1,2.3,2021-12-01T16:41,2021-12-01T07:31,0.0
2479,2479,1,0.8,2021-12-03T16:40,2021-12-03T07:33,0.0
2480,2480,0,0.6,2021-12-03T16:41,2021-12-03T07:34,0.0
2481,2481,0,-4.5,2021-12-07T16:40,2021-12-07T07:37,0.0
2482,2482,0,-4.7,2021-12-08T16:40,2021-12-08T07:38,0.0
2483,2483,0,4.1,2021-12-10T16:40,2021-12-10T07:40,0.0
2484,2484,1,13.0,2021-12-11T16:39,2021-12-11T07:41,0.0
2485,2485,0,3.9,2021-12-12T16:39,2021-12-12T07:42,0.0
2486,2486,1,8.5,2021-12-13T16:41,2021-12-13T07:44,0.0
2487,2487,0,-1.7,2021-12-17T16:41,2021-12-17T07:45,0.0
2488,2488,0,-1.8,2021-12-18T16:41,2021-12-18T07:46,0.0
2489,2489,0,2.0,2021-12-21T16:44,2021-12-21T07:48,0.0
2490,2490,0,2.0,2021-12-21T16:44,2021-12-21T07:48,0.0
2491,2491,1,-0.6,2021-12-22T16:43,2021-12-22T07:48,0.1
2492,2492,1,5.5,2021-12-25T16:46,2021-12-25T07:49,0.0
2493,2493,1,3.8,2021-12-26T16:46,2021-12-26T07:49,0.0
2494,2494,1,-1.8,2022-01-06T16:56,2022-01-06T07:50,0.0
2495,2495,0,-4.1,2022-01-06T16:55,2022-01-06T07:50,0.0
2496,2496,0,-6.5,2022-01-07T16:56,2022-01-07T07:50,0.0
2497,2497,1,-9.9,2022-01-07T16:55,2022-01-07T07:50,0.0
2498,2498,0,-3.1,2022-01-13T17:04,2022-01-13T07:49,0.0
2499,2499,1,-8.3,2022-01-14T17:05,2022-01-14T07:48,0.0
2500,2500,1,-13.4,2022-01-20T17:11,2022-01-20T07:44,0.0
2501,2501,0,-19.7,2022-01-20T17:12,2022-01-20T07:45,0.0
2502,2502,0,-6.0,2022-01-22T17:14,2022-01-22T07:43,0.0
2503,2503,0,-5.7,2022-01-22T17:15,2022-01-22T07:43,0.0
2504,2504,1,-12.3,2022-01-26T17:20,2022-01-26T07:40,0.0
2505,2505,1,-5.4,2022-01-27T17:21,2022-01-27T07:39,0.0
2506,2506,1,-12.5,2022-01-28T17:23,2022-01-28T07:38,0.0
2507,2507,1,-5.2,2022-01-30T17:25,2022-01-30T07:35,0.0
2508,2508,0,-1.0,2022-02-02T17:29,2022-02-02T07:32,1.4
2509,2509,1,-5.4,2022-02-03T17:31,2022-02-03T07:31,0.0
2510,2510,1,-8.1,2022-02-03T17:31,2022-02-03T07:32,0.3
2511,2511,1,-9.5,2022-02-04T17:32,2022-02-04T07:30,0.0
2512,2512,0,-4.2,2022-02-08T17:37,2022-02-08T07:24,0.0
2513,2513,0,0.5,2022-02-10T17:40,2022-02-10T07:23,0.0
2514,2514,0,-1.1,2022-02-10T17:40,2022-02-10T07:22,0.0
2515,2515,0,-12.1,2022-02-12T17:43,2022-02-12T07:19,0.0
2516,2516,1,-9.3,2022-02-18T17:51,2022-02-18T07:11,0.0
2517,2517,0,6.7,2022-02-22T17:57,2022-02-22T07:05,0.0
2518,2518,0,-11.8,2022-02-25T18:00,2022-02-25T07:00,0.0
2519,2519,1,-9.4,2022-02-26T18:02,2022-02-26T06:59,0.0
2520,2520,1,-0.9,2022-02-26T18:02,2022-02-26T06:59,0.0
2521,2521,0,-5.2,2022-02-27T18:03,2022-02-27T06:57,0.0
2522,2522,1,-8.6,2022-02-28T18:04,2022-02-28T06:54,0.0
2523,2523,0,-5.6,2022-03-05T18:10,2022-03-05T06:46,0.0
2524,2524,0,2.5,2022-03-06T18:12,2022-03-06T06:45,0.0
2525,2525,1,15.2,2022-03-06T18:12,2022-03-06T06:45,0.0
2526,2526,0,2.8,2022-03-06T18:12,2022-03-06T06:45,0.0
2527,2527,0,1.3,2022-03-07T18:13,2022-03-07T06:43,0.0
2528,2528,1,-0.1,2022-03-07T18:13,2022-03-07T06:43,0.4
2529,2529,1,-2.0,2022-03-08T18:15,2022-03-08T06:42,0.0
2530,2530,1,1.6,2022-03-09T18:15,2022-03-09T06:39,0.0
2531,2531,1,3.7,2022-03-09T18:16,2022-03-09T06:40,0.0
2532,2532,1,-0.8,2022-03-11T18:17,2022-03-11T06:35,0.4
2533,2533,0,-7.4,2022-03-13T18:21,2022-03-13T06:33,0.0
2534,2534,0,0.4,2022-03-16T18:24,2022-03-16T06:27,0.0
2535,2535,0,3.5,2022-03-20T18:29,2022-03-20T06:20,0.0
2536,2536,0,2.9,2022-03-23T18:33,2022-03-23T06:14,3.6
2537,2537,1,11.3,2022-03-31T18:43,2022-03-31T06:00,0.0
2538,2538,0,3.1,2022-04-05T18:49,2022-04-05T05:51,0.0
2539,2539,1,9.2,2022-04-05T18:49,2022-04-05T05:51,0.0
2540,2540,0,1.6,2022-04-09T18:53,2022-04-09T05:44,0.0
2541,2541,1,8.6,2022-04-11T18:56,2022-04-11T05:41,0.0
2542,2542,0,4.8,2022-04-12T18:56,2022-04-12T05:38,0.0
2543,2543,0,12.8,2022-04-14T18:59,2022-04-14T05:36,0.8
2544,2544,0,9.0,2022-04-14T18:59,2022-04-14T05:36,0.0
2545,2545,0,5.7,2022-04-15T19:00,2022-04-15T05:34,0.0
2546,2546,0,3.6,2022-04-15T19:00,2022-04-15T05:33,0.0
2547,2547,1,6.7,2022-04-16T19:01,2022-04-16T05:32,0.1
2548,2548,0,-2.6,2022-04-18T19:05,2022-04-18T05:30,0.0
2549,2549,0,0.7,2022-04-18T19:04,2022-04-18T05:28,1.2
2550,2550,1,3.4,2022-04-19T19:05,2022-04-19T05:28,0.0
2551,2551,0,3.4,2022-04-19T19:05,2022-04-19T05:28,0.2
2552,2552,1,19.3,2022-04-25T19:12,2022-04-25T05:18,0.3
2553,2553,1,9.5,2022-04-26T19:14,2022-04-26T05:16,0.0
2554,2554,0,1.0,2022-04-27T19:14,2022-04-27T05:14,0.0
2555,2555,0,7.0,2022-05-04T19:23,2022-05-04T05:05,0.0
2556,2556,1,10.5,2022-05-07T19:27,2022-05-07T05:01,0.0
2557,2557,1,13.0,2022-05-07T19:27,2022-05-07T05:01,0.0
2558,2558,1,10.8,2022-05-08T19:28,2022-05-08T05:00,0.0
2559,2559,1,16.0,2022-05-10T19:29,2022-05-10T04:56,0.0
2560,2560,1,14.5,2022-05-10T19:30,2022-05-10T04:57,0.0
2561,2561,1,20.4,2022-05-11T19:31,2022-05-11T04:57,0.0
2562,2562,0,13.7,2022-05-13T19:33,2022-05-13T04:54,0.0
2563,2563,0,10.8,2022-05-14T19:34,2022-05-14T04:53,0.0
2564,2564,1,12.5,2022-05-18T19:39,2022-05-18T04:49,0.0
2565,2565,1,18.9,2022-05-20T19:41,2022-05-20T04:47,0.0
2566,2566,1,15.7,2022-05-22T19:43,2022-05-22T04:45,0.0
2567,2567,1,13.8,2022-05-22T19:42,2022-05-22T04:44,0.0
2568,2568,1,16.0,2022-05-25T19:46,2022-05-25T04:43,0.0
2569,2569,0,12.9,2022-05-25T19:45,2022-05-25T04:43,0.0
2570,2570,1,17.9,2022-05-26T19:47,2022-05-26T04:41,0.0
2571,2571,0,15.1,2022-05-27T19:48,2022-05-27T04:42,0.1
2572,2572,0,17.5,2022-05-28T19:48,2022-05-28T04:40,0.0
2573,2573,1,27.7,2022-05-30T19:50,2022-05-30T04:39,0.0
2574,2574,0,23.7,2022-05-30T19:50,2022-05-30T04:39,0.0
2575,2575,1,24.4,2022-05-31T19:51,2022-05-31T04:39,0.0
2576,2576,1,21.8,2022-06-03T19:54,2022-06-03T04:38,0.0
2577,2577,1,19.7,2022-06-03T19:53,2022-06-03T04:37,0.0
2578,2578,1,16.2,2022-06-04T19:54,2022-06-04T04:36,0.0
2579,2579,1,20.7,2022-06-05T19:55,2022-06-05T04:37,0.0
2580,2580,1,20.7,2022-06-08T19:57,2022-06-08T04:36,0.0
2581,2581,0,12.3,2022-06-10T19:58,2022-06-10T04:34,0.0
2582,2582,1,14.9,2022-06-10T19:59,2022-06-10T04:36,0.0
2583,2583,1,19.3,2022-06-11T19:59,2022-06-11T04:35,0.0
2584,2584,1,20.4,2022-06-11T19:59,2022-06-11T04:35,0.0
2585,2585,1,19.7,2022-06-13T20:00,2022-06-13T04:35,0.0
2586,2586,1,21.5,2022-06-14T20:00,2022-06-14T04:35,0.0
2587,2587,1,23.8,2022-06-14T20:01,2022-06-14T04:35,0.0
2588,2588,1,25.4,2022-06-16T20:01,2022-06-16T04:35,0.0
2589,2589,0,14.7,2022-06-17T20:01,2022-06-17T04:36,0.0
2590,2590,1,17.9,2022-06-18T20:01,2022-06-18T04:35,0.0
2591,2591,1,16.1,2022-06-18T20:01,2022-06-18T04:34,0.0
2592,2592,0,13.8,2022-06-20T20:02,2022-06-20T04:34,0.0
2593,2593,1,21.2,2022-06-20T20:02,2022-06-20T04:35,0.0
2594,2594,1,22.0,2022-06-21T20:02,2022-06-21T04:35,0.0
2595,2595,1,28.9,2022-06-21T20:02,2022-06-21T04:36,0.0
2596,2596,0,18.8,2022-06-24T20:04,2022-06-24T04:37,0.0
2597,2597,1,19.4,2022-06-26T20:03,2022-06-26T04:37,0.0
2598,2598,0,19.2,2022-06-27T20:03,2022-06-27T04:38,0.0
2599,2599,1,17.1,2022-06-27T20:03,2022-06-27T04:38,0.0
2600,2600,1,22.5,2022-06-30T20:02,2022-06-30T04:38,0.0
2601,2601,1,26.3,2022-06-30T20:03,2022-06-30T04:40,0.0
2602,2602,0,20.9,2022-07-01T20:02,2022-07-01T04:40,0.2
2603,2603,0,20.3,2022-07-02T20:02,2022-07-02T04:40,0.0
2604,2604,1,25.4,2022-07-02T20:02,2022-07-02T04:40,0.0
2605,2605,0,18.7,2022-07-03T20:02,2022-07-03T04:40,0.0
2606,2606,0,19.7,2022-07-04T20:02,2022-07-04T04:41,0.0
2607,2607,1,20.2,2022-07-06T20:01,2022-07-06T04:43,0.0
2608,2608,1,24.5,2022-07-07T20:02,2022-07-07T04:43,0.0
2609,2609,0,15.7,2022-07-09T20:00,2022-07-09T04:44,0.0
2610,2610,0,19.9,2022-07-11T19:58,2022-07-11T04:45,0.0
2611,2611,1,18.2,2022-07-11T19:59,2022-07-11T04:46,0.0
2612,2612,1,27.7,2022-07-12T19:58,2022-07-12T04:47,0.0
2613,2613,1,27.0,2022-07-12T19:59,2022-07-12T04:47,0.0
2614,2614,0,15.5,2022-07-13T19:58,2022-07-13T04:48,0.0
2615,2615,1,21.1,2022-07-13T19:58,2022-07-13T04:48,0.0
2616,2616,0,16.7,2022-07-13T19:57,2022-07-13T04:47,0.0
2617,2617,1,23.3,2022-07-14T19:58,2022-07-14T04:50,0.0
2618,2618,1,23.2,2022-07-15T19:56,2022-07-15T04:50,0.0
2619,2619,0,18.9,2022-07-15T19:57,2022-07-15T04:50,0.0
2620,2620,0,21.0,2022-07-16T19:56,2022-07-16T04:51,0.0
2621,2621,1,24.0,2022-07-17T19:56,2022-07-17T04:52,0.0
2622,2622,1,29.9,2022-07-19T19:53,2022-07-19T04:52,0.0
2623,2623,1,32.3,2022-07-19T19:54,2022-07-19T04:54,0.0
2624,2624,1,28.8,2022-07-21T19:52,2022-07-21T04:55,0.0
2625,2625,1,27.2,2022-07-22T19:51,2022-07-22T04:56,0.0
2626,2626,0,22.5,2022-07-24T19:49,2022-07-24T04:57,0.0
2627,2627,1,24.9,2022-07-24T19:49,2022-07-24T04:57,0.0
2628,2628,0,18.7,2022-07-25T19:48,2022-07-25T04:58,0.0
2629,2629,1,20.8,2022-07-25T19:48,2022-07-25T05:00,0.0
2630,2630,0,19.7,2022-07-25T19:48,2022-07-25T04:59,0.0
2631,2631,0,23.3,2022-07-24T19:50,2022-07-24T04:59,0.0
2632,2632,1,25.1,2022-07-29T19:44,2022-07-29T05:03,0.0
2633,2633,0,21.6,2022-07-29T19:44,2022-07-29T05:04,0.0
2634,2634,0,16.5,2022-07-30T19:43,2022-07-30T05:05,0.0
2635,2635,1,26.0,2022-07-30T19:42,2022-07-30T05:03,0.0
2636,2636,0,17.8,2022-07-30T19:43,2022-07-30T05:04,0.0
2637,2637,0,15.3,2022-07-31T19:41,2022-07-31T05:05,0.0
2638,2638,0,20.7,2022-08-01T19:40,2022-08-01T05:05,0.1
2639,2639,0,16.2,2022-08-03T19:38,2022-08-03T05:09,0.0
2640,2640,1,20.0,2022-08-03T19:38,2022-08-03T05:08,0.0
2641,2641,1,29.5,2022-08-03T19:38,2022-08-03T05:09,0.0
2642,2642,1,26.6,2022-08-05T19:35,2022-08-05T05:10,0.0
2643,2643,1,26.3,2022-08-05T19:35,2022-08-05T05:11,0.0
2644,2644,0,22.6,2022-08-05T19:35,2022-08-05T05:11,0.0
2645,2645,0,21.6,2022-08-06T19:34,2022-08-06T05:12,0.0
2646,2646,0,23.1,2022-08-07T19:32,2022-08-07T05:12,0.0
2647,2647,0,22.0,2022-08-07T19:32,2022-08-07T05:12,0.0
2648,2648,0,17.6,2022-08-09T19:30,2022-08-09T05:15,0.0
2649,2649,1,16.0,2022-08-10T19:28,2022-08-10T05:16,0.0
2650,2650,1,20.9,2022-08-10T19:29,2022-08-10T05:17,0.0
2651,2651,1,23.5,2022-08-10T19:29,2022-08-10T05:17,0.0
2652,2652,1,25.6,2022-08-11T19:27,2022-08-11T05:18,0.0
2653,2653,0,13.2,2022-08-12T19:26,2022-08-12T05:19,0.0
2654,2654,1,23.9,2022-08-12T19:25,2022-08-12T05:18,0.0
2655,2655,0,18.3,2022-08-12T19:26,2022-08-12T05:19,0.0
2656,2656,0,14.9,2022-08-13T19:24,2022-08-13T05:19,0.0
2657,2657,0,17.7,2022-08-18T19:16,2022-08-18T05:25,0.0
2658,2658,0,16.4,2022-08-19T19:15,2022-08-19T05:27,0.0
2659,2659,1,20.6,2022-08-19T19:15,2022-08-19T05:26,0.0
2660,2660,1,25.0,2022-08-19T19:15,2022-08-19T05:27,0.0
2661,2661,1,21.2,2022-08-22T19:09,2022-08-22T05:29,3.4
2662,2662,0,18.9,2022-08-22T19:11,2022-08-22T05:30,1.7
2663,2663,0,19.1,2022-08-23T19:08,2022-08-23T05:31,0.0
