,Sub_Dem_key,Place_name,Population,Population_density_persqm,Pop_perc_over_65,neighborhood_name
0,0,Hintonburg,0,0,0,Unknown
1,1,Gloucester,0,0,0,Beacon Hill-Cyrville
2,2,Nepean,0,0,0,City View
3,3,Ottawa,0,0,0,Unknown
4,4,Westboro,0,0,0,Westboro Beach
5,5,Nepean,0,0,0,Knoxdale-Merivale
6,6,Lowertown,0,0,0,Byward Market
7,7,Ottawa,0,0,0,Unknown
8,8,Ottawa,0,0,0,Unknown
9,9,Centretown,0,0,0,Centretown West
10,10,Centretown,0,0,0,Unknown
11,11,Ottawa,0,0,0,Unknown
12,12,Centretown,0,0,0,Chinatown
13,13,Nepean,0,0,0,Arlington Woods
14,14,Ottawa,0,0,0,Unknown
15,15,Ottawa,0,0,0,Unknown
16,16,Nepean,0,0,0,Knoxdale-Merivale
17,17,Ottawa,0,0,0,Brookfield Gardens
18,18,Ottawa,0,0,0,Unknown
19,19,Ottawa,0,0,0,Hunt Club Park
20,20,Nepean,0,0,0,Fisher Heights
21,21,Centretown,0,0,0,Chinatown
22,22,Orléans,0,0,0,Queenswood Heights
23,23,Ottawa,0,0,0,Ellwood
24,24,Carlington,0,0,0,Unknown
25,25,Nepean,0,0,0,Borden Farm
26,26,Lowertown,0,0,0,Byward Market
27,27,Barrhaven West,0,0,0,Unknown
28,28,Nepean,0,0,0,Westcliffe Estates
29,29,Carlington,0,0,0,Unknown
30,30,Ottawa,0,0,0,Unknown
31,31,Gloucester,0,0,0,Gloucester-Southgate
32,32,Nepean,0,0,0,Unknown
33,33,Nepean,0,0,0,College
34,34,Gloucester,0,0,0,Orléans Central
35,35,Ottawa,0,0,0,College
36,36,Ottawa,0,0,0,Unknown
37,37,Nepean,0,0,0,Knoxdale-Merivale
38,38,Manotick,0,0,0,Unknown
39,39,Centretown,0,0,0,Chinatown
40,40,Centretown,0,0,0,Chinatown
41,41,Manotick,0,0,0,Unknown
42,42,Ottawa,0,0,0,Unknown
43,43,Nepean,0,0,0,Barrhaven East
44,44,Ottawa,0,0,0,Lincoln Heights
45,45,Nepean,0,0,0,College
46,46,Centretown,0,0,0,Unknown
47,47,Centretown,0,0,0,Golden Triangle
48,48,Gloucester,0,0,0,Gloucester-Southgate
49,49,Lowertown,0,0,0,Byward Market
50,50,Ottawa,0,0,0,Unknown
51,51,Manotick,0,0,0,Unknown
52,52,Ottawa,0,0,0,Unknown
53,53,Lowertown,0,0,0,Unknown
54,54,Orléans,0,0,0,Unknown
55,55,Centretown,0,0,0,Chinatown
56,56,Ottawa,0,0,0,Unknown
57,57,Lowertown,0,0,0,Byward Market
58,58,Centretown,0,0,0,Golden Triangle
59,59,Old Ottawa South,0,0,0,Rideau Gardens
60,60,Gloucester,0,0,0,Windsor Park Village
61,61,Ottawa,0,0,0,Heron Park
62,62,Ottawa,0,0,0,Sheffield Glen
63,63,Ottawa,0,0,0,Unknown
64,64,Ottawa,0,0,0,Riverside Park South
65,65,Nepean,0,0,0,Country Place
66,66,Gloucester,0,0,0,South Gloucester
67,67,Ottawa,0,0,0,Heron Park
68,68,Gloucester,0,0,0,Leitrim
69,69,Vanier,0,0,0,Unknown
70,70,Ottawa,0,0,0,Orléans East-Cumberland
71,71,Lowertown,0,0,0,Byward Market
72,72,Ottawa,0,0,0,Unknown
73,73,Nepean,0,0,0,Unknown
74,74,Ottawa,0,0,0,Unknown
75,75,Ottawa,0,0,0,Unknown
76,76,Westboro,0,0,0,Highland Park
77,77,Sandy Hill,0,0,0,Unknown
78,78,Gloucester,0,0,0,Blossom Park
79,79,Gloucester,0,0,0,Gloucester-Southgate
80,80,Ottawa,0,0,0,Unknown
81,81,Gloucester,0,0,0,Gloucester-Southgate
82,82,Ottawa,0,0,0,Unknown
83,83,Ottawa,0,0,0,Unknown
84,84,Orléans,0,0,0,Notting Gate
85,85,Ottawa,0,0,0,Unknown
86,86,Kanata,0,0,0,Kanata North
87,87,Ottawa,0,0,0,Unknown
88,88,The Glebe,0,0,0,Unknown
89,89,Centretown,0,0,0,Chinatown
90,90,Old Ottawa East,0,0,0,Unknown
91,91,Gloucester,0,0,0,Beacon Hill-Cyrville
92,92,Ottawa,0,0,0,Unknown
93,93,Centretown,0,0,0,Golden Triangle
94,94,Centretown,0,0,0,Golden Triangle
95,95,Kanata,0,0,0,Kanata North
96,96,Orléans,0,0,0,Avalon
97,97,Ottawa,0,0,0,Unknown
98,98,Gloucester,0,0,0,Orléans West-Innes
99,99,Lowertown,0,0,0,Byward Market
100,100,Gloucester,0,0,0,Unknown
101,101,Ottawa,0,0,0,Gloucester-Southgate
102,102,Lowertown,0,0,0,Byward Market
103,103,Nepean,0,0,0,Meadowlands
104,104,Ottawa,0,0,0,College
105,105,Centretown,0,0,0,Unknown
106,106,Gloucester,0,0,0,Beacon Hill-Cyrville
107,107,Vanier,0,0,0,Unknown
108,108,Vanier,0,0,0,Unknown
109,109,Gloucester,0,0,0,Orléans West-Innes
110,110,Ottawa,0,0,0,Unknown
111,111,Ottawa,0,0,0,Unknown
112,112,Old Ottawa East,0,0,0,Unknown
113,113,Centretown,0,0,0,Chinatown
114,114,Ottawa,0,0,0,Little Italy
115,115,Kanata,0,0,0,Kanata South
116,116,Ottawa,0,0,0,Unknown
117,117,Ottawa,0,0,0,Unknown
118,118,Ottawa,0,0,0,Unknown
119,119,Lowertown,0,0,0,Byward Market
120,120,Hintonburg,0,0,0,Unknown
121,121,Centretown,0,0,0,Unknown
122,122,Gloucester,0,0,0,Unknown
123,123,Orléans,0,0,0,Cardinal Creek Village
124,124,Gloucester,0,0,0,Unknown
125,125,Ottawa,0,0,0,Unknown
126,126,Ottawa,0,0,0,Hawthorne Meadows
127,127,Gloucester,0,0,0,Gloucester-Southgate
128,128,Nepean,0,0,0,Barrhaven East
129,129,Ottawa,0,0,0,College
130,130,Nepean,0,0,0,City View
131,131,Ottawa,0,0,0,Courtland Park
132,132,Ottawa,0,0,0,Brookfield Gardens
133,133,Bridlewood,0,0,0,Kanata South
134,134,Gloucester,0,0,0,Beacon Hill-Cyrville
135,135,Ottawa,0,0,0,Unknown
136,136,Nepean,0,0,0,Unknown
137,137,Ottawa,0,0,0,Unknown
138,138,Ottawa,0,0,0,Unknown
139,139,Kanata,0,0,0,Unknown
140,140,Nepean,0,0,0,Arlington Woods
141,141,Ottawa,0,0,0,Unknown
142,142,Nepean,0,0,0,Knoxdale-Merivale
143,143,Barrhaven West,0,0,0,Unknown
144,144,Ottawa,0,0,0,Unknown
145,145,Ottawa,0,0,0,Bay
146,146,Ottawa,0,0,0,Unknown
147,147,Gloucester,0,0,0,Beacon Hill-Cyrville
148,148,Barrhaven West,0,0,0,Unknown
149,149,Ottawa,0,0,0,Unknown
150,150,Old Ottawa East,0,0,0,Unknown
151,151,Ottawa,0,0,0,Unknown
152,152,Gloucester,0,0,0,Unknown
153,153,Ottawa,0,0,0,Unknown
154,154,Kanata,0,0,0,Kanata North
155,155,Ottawa,0,0,0,Gloucester-Southgate
156,156,Barrhaven West,0,0,0,Unknown
157,157,Ottawa,0,0,0,Unknown
158,158,Ottawa,0,0,0,Unknown
159,159,Ottawa,0,0,0,Unknown
160,160,Gloucester,0,0,0,Carson Grove
161,161,Ottawa,0,0,0,Hunt Club
162,162,Gloucester,0,0,0,Orléans West-Innes
163,163,Ottawa,0,0,0,Unknown
164,164,Ottawa,0,0,0,Unknown
165,165,Kanata,0,0,0,Kanata South
166,166,Ottawa,0,0,0,Elmvale
167,167,Bells Corners,0,0,0,College
168,168,Nepean,0,0,0,Tanglewood
169,169,Ottawa,0,0,0,Unknown
170,170,Vanier,0,0,0,Unknown
171,171,Nepean,0,0,0,Knoxdale-Merivale
172,172,Ottawa,0,0,0,College
173,173,Centretown,0,0,0,Chinatown
174,174,Ottawa,0,0,0,Unknown
175,175,Ottawa,0,0,0,Unknown
176,176,Ottawa,0,0,0,Unknown
177,177,Ottawa,0,0,0,Unknown
178,178,Ottawa,0,0,0,Eastway Gardens
179,179,Ottawa,0,0,0,Unknown
180,180,Hintonburg,0,0,0,Unknown
181,181,Vanier,0,0,0,Unknown
182,182,Westboro,0,0,0,Unknown
183,183,Ottawa,0,0,0,Eastway Gardens
184,184,Nepean,0,0,0,Borden Farm
185,185,Nepean,0,0,0,Knoxdale-Merivale
186,186,Nepean,0,0,0,Borden Farm
187,187,Lowertown,0,0,0,Byward Market
188,188,Ottawa,0,0,0,Unknown
189,189,Ottawa,0,0,0,Unknown
190,190,Ottawa,0,0,0,Unknown
191,191,Ottawa,0,0,0,Hawthorne Meadows
192,192,Nepean,0,0,0,Barrhaven East
193,193,Centretown,0,0,0,Golden Triangle
194,194,Orléans,0,0,0,Orléans East-Cumberland
195,195,Gloucester,0,0,0,Riverside South-Findlay Creek
196,196,Ottawa,0,0,0,Unknown
197,197,Vanier,0,0,0,Unknown
198,198,Barrhaven West,0,0,0,Unknown
199,199,Hintonburg,0,0,0,Fisher Park
200,200,Centretown,0,0,0,Golden Triangle
201,201,Ottawa,0,0,0,Unknown
202,202,Nepean,0,0,0,Tanglewood
203,203,Ottawa,0,0,0,Orléans East-Cumberland
204,204,Nepean,0,0,0,Centrepointe
205,205,Ottawa,0,0,0,Unknown
206,206,Ottawa,0,0,0,Gloucester-Southgate
207,207,Ottawa,0,0,0,Elmvale
208,208,Ottawa,0,0,0,Unknown
209,209,Nepean,0,0,0,Knoxdale-Merivale
210,210,Orléans,0,0,0,Notting Gate
211,211,Ottawa,0,0,0,Highland Park
212,212,Centretown,0,0,0,Unknown
213,213,Ottawa,0,0,0,Lincoln Heights
214,214,Ottawa,0,0,0,Unknown
215,215,Nepean,0,0,0,Bay
216,216,Gloucester,0,0,0,Gloucester-Southgate
217,217,Ottawa,0,0,0,Unknown
218,218,Centretown,0,0,0,Unknown
219,219,Ottawa,0,0,0,Unknown
220,220,Nepean,0,0,0,Knoxdale-Merivale
221,221,Kanata,0,0,0,Unknown
222,222,Ottawa,0,0,0,Unknown
223,223,Ottawa,0,0,0,Unknown
224,224,The Glebe,0,0,0,Unknown
225,225,Ottawa,0,0,0,Hawthorne Meadows
226,226,Ottawa,0,0,0,McKellar Heights
227,227,Kanata,0,0,0,Kanata South
228,228,Nepean,0,0,0,Barrhaven East
229,229,Ottawa,0,0,0,Unknown
230,230,Barrhaven West,0,0,0,Unknown
231,231,Old Ottawa South,0,0,0,Unknown
232,232,South Keys,0,0,0,Gloucester-Southgate
233,233,Gloucester,0,0,0,Unknown
234,234,Lowertown,0,0,0,Byward Market
235,235,Nepean,0,0,0,Barrhaven East
236,236,Ottawa,0,0,0,Unknown
237,237,Ottawa,0,0,0,Unknown
238,238,Ottawa,0,0,0,Heron Park
239,239,Orléans,0,0,0,Queenswood Heights
240,240,Ottawa,0,0,0,Eastway Gardens
241,241,Lowertown,0,0,0,Byward Market
242,242,Westboro,0,0,0,Laurentian View
243,243,Gloucester,0,0,0,Beacon Hill-Cyrville
244,244,Ottawa,0,0,0,Sheffield Glen
245,245,Ottawa,0,0,0,Unknown
246,246,Nepean,0,0,0,College
247,247,Ottawa,0,0,0,Unknown
248,248,Centretown,0,0,0,Unknown
249,249,Kanata,0,0,0,Kanata North
250,250,Centretown,0,0,0,Chinatown
251,251,Ottawa,0,0,0,Gloucester-Southgate
252,252,Vanier,0,0,0,Unknown
253,253,Ottawa,0,0,0,Unknown
254,254,Nepean,0,0,0,Fisher Glen
255,255,Ottawa,0,0,0,Unknown
256,256,Centretown,0,0,0,Golden Triangle
257,257,Orléans,0,0,0,Queenswood Heights
258,258,Vanier,0,0,0,Overbrook
259,259,Gloucester,0,0,0,Beacon Hill-Cyrville
260,260,Nepean,0,0,0,College
261,261,Nepean,0,0,0,Tanglewood
262,262,Centretown,0,0,0,Unknown
263,263,Ottawa,0,0,0,Unknown
264,264,Manotick,0,0,0,Unknown
265,265,Nepean,0,0,0,Unknown
266,266,Ottawa,0,0,0,Centretown West
267,267,Barrhaven West,0,0,0,Unknown
268,268,Ottawa,0,0,0,Unknown
269,269,Ottawa,0,0,0,Unknown
270,270,Kanata,0,0,0,Kanata South
271,271,Gloucester,0,0,0,Windsor Park Village
272,272,Gloucester,0,0,0,Rothwell Village
273,273,Nepean,0,0,0,Knoxdale-Merivale
274,274,Gloucester,0,0,0,Beacon Hill-Cyrville
275,275,Nepean,0,0,0,Arlington Woods
276,276,Nepean,0,0,0,Bayshore
277,277,Lowertown,0,0,0,Byward Market
278,278,Lowertown,0,0,0,Byward Market
279,279,Ottawa,0,0,0,Confederation Heights
280,280,Gloucester,0,0,0,Windsor Park Village
281,281,Centretown,0,0,0,Unknown
282,282,Westboro,0,0,0,Highland Park
283,283,Kanata,0,0,0,Katimavik
284,284,Ottawa,0,0,0,Unknown
285,285,Gloucester,0,0,0,Riverside South-Findlay Creek
286,286,Old Ottawa East,0,0,0,Unknown
287,287,Centretown,0,0,0,Unknown
288,288,Kanata,0,0,0,Katimavik
289,289,Ottawa,0,0,0,Unknown
290,290,Orléans,0,0,0,Orléans East-Cumberland
291,291,Vanier,0,0,0,Unknown
292,292,Nepean,0,0,0,Tanglewood
293,293,Ottawa,0,0,0,Overbrook
294,294,Orléans,0,0,0,Queenswood Village
295,295,Ottawa,0,0,0,Courtland Park
296,296,Hintonburg,0,0,0,Unknown
297,297,Ottawa,0,0,0,Carlingwood
298,298,Nepean,0,0,0,Barrhaven East
299,299,Ottawa,0,0,0,Hunt Club
300,300,Ottawa,0,0,0,Confederation Heights
301,301,Rockcliffe Park,0,0,0,Manor Park
302,302,Rockcliffe Park,0,0,0,Manor Park
303,303,Ottawa,0,0,0,Unknown
304,304,Gloucester,0,0,0,Orléans West-Innes
305,305,Ottawa,0,0,0,Viscount Alexander Park
306,306,Hintonburg,0,0,0,Tunney's Pasture
307,307,Ottawa,0,0,0,Unknown
308,308,Gloucester,0,0,0,Cyrville
309,309,Ottawa,0,0,0,Unknown
310,310,Ottawa,0,0,0,Unknown
311,311,Ottawa,0,0,0,Gloucester-Southgate
312,312,Ottawa,0,0,0,Unknown
313,313,Nepean,0,0,0,Unknown
314,314,Westboro,0,0,0,Westboro Beach
315,315,Ottawa,0,0,0,Lincoln Heights
316,316,Westboro,0,0,0,Highland Park
317,317,Ottawa,0,0,0,Orléans East-Cumberland
318,318,Gloucester,0,0,0,Unknown
319,319,Ottawa,0,0,0,Unknown
320,320,Gloucester,0,0,0,Unknown
321,321,Centretown,0,0,0,Chinatown
322,322,Nepean,0,0,0,College
323,323,Ottawa,0,0,0,Gloucester-Southgate
324,324,Kanata,0,0,0,Kanata North
325,325,Gloucester,0,0,0,Riverside South-Findlay Creek
326,326,Orléans,0,0,0,Chapel Hill South
327,327,The Glebe,0,0,0,Unknown
328,328,Sandy Hill,0,0,0,Byward Market
329,329,Ottawa,0,0,0,Orléans East-Cumberland
330,330,Kanata,0,0,0,Kanata South
331,331,Orléans,0,0,0,Cardinal Creek Village
332,332,Orléans,0,0,0,Fallingbrook
333,333,Ottawa,0,0,0,Unknown
334,334,Ottawa,0,0,0,Bay
335,335,Ottawa,0,0,0,Gloucester-Southgate
336,336,Centretown,0,0,0,Chinatown
337,337,Gloucester,0,0,0,South Gloucester
338,338,Centretown,0,0,0,Golden Triangle
339,339,Ottawa,0,0,0,Rideauview
340,340,Nepean,0,0,0,Meadowlands
341,341,Gloucester,0,0,0,Unknown
342,342,Lowertown,0,0,0,Byward Market
343,343,Barrhaven West,0,0,0,Unknown
344,344,Barrhaven West,0,0,0,Unknown
345,345,Gloucester,0,0,0,Unknown
346,346,Vanier,0,0,0,Unknown
347,347,Barrhaven West,0,0,0,Unknown
348,348,Hintonburg,0,0,0,Civic Hospital
349,349,Bells Corners,0,0,0,College
350,350,Westboro,0,0,0,Laurentian View
351,351,Gloucester,0,0,0,Gloucester-Southgate
352,352,Manotick,0,0,0,Unknown
353,353,Ottawa,0,0,0,Sheffield Glen
354,354,Ottawa,0,0,0,Unknown
355,355,Nepean,0,0,0,Knoxdale-Merivale
356,356,Centretown,0,0,0,Chinatown
357,357,Lowertown,0,0,0,Byward Market
358,358,Nepean,0,0,0,Barrhaven East
359,359,Ottawa,0,0,0,Unknown
360,360,Orléans,0,0,0,Avalon
361,361,Hintonburg,0,0,0,Civic Hospital
362,362,Orléans,0,0,0,Hiawatha Park
363,363,Ottawa,0,0,0,Unknown
364,364,Nepean,0,0,0,City View
365,365,Westboro,0,0,0,Highland Park
366,366,Nepean,0,0,0,Bay
367,367,Nepean,0,0,0,Lynwood Village
368,368,Nepean,0,0,0,Unknown
369,369,Gloucester,0,0,0,Beacon Hill-Cyrville
370,370,Ottawa,0,0,0,Ellwood
371,371,Ottawa,0,0,0,Unknown
372,372,Gloucester,0,0,0,Chapel Hill South
373,373,Barrhaven West,0,0,0,Unknown
374,374,Kanata,0,0,0,Kanata South
375,375,Ottawa,0,0,0,Unknown
376,376,Kanata,0,0,0,Kanata South
377,377,Ottawa,0,0,0,Unknown
378,378,Ottawa,0,0,0,Unknown
379,379,Ottawa,0,0,0,Bay
380,380,Ottawa,0,0,0,Sheffield Glen
381,381,Centretown,0,0,0,Golden Triangle
382,382,Gloucester,0,0,0,Beacon Hill-Cyrville
383,383,Ottawa,0,0,0,Unknown
384,384,Gloucester,0,0,0,Unknown
385,385,Hintonburg,0,0,0,Unknown
386,386,Orléans,0,0,0,Queenswood Village
387,387,Centretown,0,0,0,Chinatown
388,388,Orléans,0,0,0,Queenswood Heights
389,389,Nepean,0,0,0,Unknown
390,390,Orléans,0,0,0,Queenswood Village
391,391,Rockcliffe Park,0,0,0,New Edinburgh
392,392,Nepean,0,0,0,Arlington Woods
393,393,Ottawa,0,0,0,Unknown
394,394,Orléans,0,0,0,Chapel Hill South
395,395,Ottawa,0,0,0,Viscount Alexander Park
396,396,Nepean,0,0,0,Bruce Farm
397,397,Ottawa,0,0,0,Unknown
398,398,Bridlewood,0,0,0,Kanata South
399,399,Ottawa,0,0,0,Brookfield Gardens
400,400,Centretown,0,0,0,Chinatown
401,401,Ottawa,0,0,0,Unknown
402,402,Orléans,0,0,0,Queenswood Village
403,403,Ottawa,0,0,0,Hawthorne Meadows
404,404,Nepean,0,0,0,Unknown
405,405,Orléans,0,0,0,Cardinal Creek Village
406,406,Centretown,0,0,0,Chinatown
407,407,Sandy Hill,0,0,0,Unknown
408,408,Nepean,0,0,0,Knoxdale-Merivale
409,409,Nepean,0,0,0,Ryan Farm
410,410,Ottawa,0,0,0,Urbandale Acres
411,411,Orléans,0,0,0,Avalon
412,412,Ottawa,0,0,0,Eastway Gardens
413,413,Ottawa,0,0,0,Gloucester-Southgate
414,414,Orléans,0,0,0,Queenswood Village
415,415,Gloucester,0,0,0,South Gloucester
416,416,Gloucester,0,0,0,Unknown
417,417,Gloucester,0,0,0,Beacon Hill-Cyrville
418,418,Ottawa,0,0,0,Orléans East-Cumberland
419,419,Ottawa,0,0,0,Unknown
420,420,Ottawa,0,0,0,Heron Park
421,421,Ottawa,0,0,0,Ellwood
422,422,Nepean,0,0,0,Arlington Woods
423,423,Nepean,0,0,0,Barrhaven East
424,424,Ottawa,0,0,0,Unknown
425,425,Orléans,0,0,0,Orléans East-Cumberland
426,426,Gloucester,0,0,0,Beacon Hill-Cyrville
427,427,Orléans,0,0,0,Orléans Village - Châteauneuf
428,428,Ottawa,0,0,0,Fairfield Heights
429,429,Ottawa,0,0,0,Centretown West
430,430,Ottawa,0,0,0,Unknown
431,431,Westboro,0,0,0,Island Park
432,432,Westboro,0,0,0,Island Park
433,433,Westboro,0,0,0,Westboro Beach
434,434,Gloucester,0,0,0,Rothwell Heights
435,435,Rockcliffe Park,0,0,0,Manor Park
436,436,Kanata,0,0,0,Unknown
437,437,Manotick,0,0,0,Unknown
438,438,Gloucester,0,0,0,Gloucester-Southgate
439,439,Gloucester,0,0,0,Unknown
440,440,Ottawa,0,0,0,Unknown
441,441,Nepean,0,0,0,College
442,442,Ottawa,0,0,0,Unknown
443,443,Kanata,0,0,0,Kanata North
444,444,Nepean,0,0,0,Knoxdale-Merivale
445,445,Orléans,0,0,0,Fallingbrook
446,446,Ottawa,0,0,0,Unknown
447,447,Ottawa,0,0,0,Unknown
448,448,Kanata,0,0,0,Unknown
449,449,Ottawa,0,0,0,Unknown
450,450,Hintonburg,0,0,0,Civic Hospital
451,451,Ottawa,0,0,0,Unknown
452,452,Gloucester,0,0,0,Riverside South-Findlay Creek
453,453,Ottawa,0,0,0,Unknown
454,454,Ottawa,0,0,0,Unknown
455,455,Gloucester,0,0,0,Cyrville
456,456,Centretown,0,0,0,Chinatown
457,457,Nepean,0,0,0,Knoxdale-Merivale
458,458,Ottawa,0,0,0,Overbrook
459,459,Westboro,0,0,0,Hampton Park
460,460,Kanata,0,0,0,Kanata North
461,461,Lowertown,0,0,0,Byward Market
462,462,Kanata,0,0,0,Kanata South
463,463,Blackburn Hamlet,0,0,0,Orléans West-Innes
464,464,Ottawa,0,0,0,Unknown
465,465,Kanata,0,0,0,Unknown
466,466,Kanata,0,0,0,Unknown
467,467,Nepean,0,0,0,Country Place
468,468,Gloucester,0,0,0,Beacon Heights
469,469,Alta Vista,0,0,0,Billings Bridge
470,470,Nepean,0,0,0,College
471,471,Nepean,0,0,0,Unknown
472,472,Orléans,0,0,0,Fallingbrook
473,473,Ottawa,0,0,0,Unknown
474,474,Centretown,0,0,0,Unknown
475,475,Centretown,0,0,0,Golden Triangle
476,476,Ottawa,0,0,0,Unknown
477,477,Nepean,0,0,0,Barrhaven East
478,478,Manotick,0,0,0,Unknown
479,479,Centretown,0,0,0,Chinatown
480,480,Ottawa,0,0,0,Unknown
481,481,Orléans,0,0,0,Avalon
482,482,Barrhaven West,0,0,0,Unknown
483,483,Vanier,0,0,0,Unknown
484,484,Ottawa,0,0,0,Unknown
485,485,Manotick,0,0,0,Unknown
486,486,Ottawa,0,0,0,Unknown
487,487,Nepean,0,0,0,Knoxdale-Merivale
488,488,Gloucester,0,0,0,Orléans West-Innes
489,489,Nepean,0,0,0,Barrhaven East
490,490,Stittsville,0,0,0,Unknown
491,491,Ottawa,0,0,0,Unknown
492,492,Kanata,0,0,0,Kanata North
493,493,Gloucester,0,0,0,Beacon Hill-Cyrville
494,494,Lowertown,0,0,0,Byward Market
495,495,Nepean,0,0,0,Knoxdale-Merivale
496,496,Nepean,0,0,0,College
497,497,Ottawa,0,0,0,Unknown
498,498,Rockcliffe Park,0,0,0,Manor Park
499,499,Nepean,0,0,0,Unknown
500,500,Ottawa,0,0,0,Unknown
501,501,Hintonburg,0,0,0,Fisher Park
502,502,Ottawa,0,0,0,Hawthorne Meadows
503,503,Nepean,0,0,0,Knoxdale-Merivale
504,504,Centretown,0,0,0,Centretown West
505,505,Ottawa,0,0,0,Unknown
506,506,Ottawa,0,0,0,Gloucester-Southgate
507,507,Ottawa,0,0,0,Courtland Park
508,508,Ottawa,0,0,0,Unknown
509,509,Nepean,0,0,0,Unknown
510,510,Ottawa,0,0,0,Unknown
511,511,Gloucester,0,0,0,Riverside South-Findlay Creek
512,512,Ottawa,0,0,0,Copeland Park
513,513,Sandy Hill,0,0,0,Unknown
514,514,Ottawa,0,0,0,Unknown
515,515,Manotick,0,0,0,Unknown
516,516,Kanata,0,0,0,Kanata South
517,517,Kanata,0,0,0,Kanata South
518,518,Ottawa,0,0,0,Unknown
519,519,Ottawa,0,0,0,Unknown
520,520,Ottawa,0,0,0,Elmvale
521,521,Gloucester,0,0,0,Riverside South-Findlay Creek
522,522,Centretown,0,0,0,Unknown
523,523,Ottawa,0,0,0,Bay
524,524,Blackburn Hamlet,0,0,0,Orléans West-Innes
525,525,Ottawa,0,0,0,Hunt Club
526,526,Gloucester,0,0,0,Orléans West-Innes
527,527,Old Ottawa South,0,0,0,Rideau Gardens
528,528,Gloucester,0,0,0,Gloucester-Southgate
529,529,Ottawa,0,0,0,Unknown
530,530,Ottawa,0,0,0,Rideau Gardens
531,531,Ottawa,0,0,0,Unknown
532,532,Gloucester,0,0,0,Gloucester-Southgate
533,533,Ottawa,0,0,0,Unknown
534,534,Ottawa,0,0,0,Unknown
535,535,Nepean,0,0,0,Unknown
536,536,Centretown,0,0,0,Unknown
537,537,Ottawa,0,0,0,Unknown
538,538,Ottawa,0,0,0,Unknown
539,539,Gloucester,0,0,0,South Gloucester
540,540,Nepean,0,0,0,Knoxdale-Merivale
541,541,Gloucester,0,0,0,Gloucester-Southgate
542,542,Ottawa,0,0,0,Unknown
543,543,Manotick,0,0,0,Unknown
544,544,Westboro,0,0,0,Westboro Beach
545,545,Ottawa,0,0,0,Hunt Club Park
546,546,Gloucester,0,0,0,Rothwell Heights
547,547,Ottawa,0,0,0,Unknown
548,548,Nepean,0,0,0,Bruce Farm
549,549,Gloucester,0,0,0,Blossom Park
550,550,Ottawa,0,0,0,College
551,551,Nepean,0,0,0,College
552,552,Ottawa,0,0,0,Unknown
553,553,Kanata,0,0,0,Kanata South
554,554,Ottawa,0,0,0,College
555,555,Ottawa,0,0,0,Unknown
556,556,Nepean,0,0,0,Unknown
557,557,Nepean,0,0,0,College
558,558,Ottawa,0,0,0,Unknown
559,559,Ottawa,0,0,0,Unknown
560,560,Ottawa,0,0,0,Brookfield Gardens
561,561,Kanata,0,0,0,Kanata South
562,562,Kanata,0,0,0,Kanata North
563,563,Nepean,0,0,0,Unknown
564,564,Orléans,0,0,0,Orléans Village - Châteauneuf
565,565,Gloucester,0,0,0,Unknown
566,566,Nepean,0,0,0,Hillsdale
567,567,Ottawa,0,0,0,Unknown
568,568,Sandy Hill,0,0,0,Unknown
569,569,Nepean,0,0,0,City View
570,570,Old Ottawa South,0,0,0,Rideau Gardens
571,571,Nepean,0,0,0,Barrhaven East
572,572,Orléans,0,0,0,Orléans Village - Châteauneuf
573,573,Ottawa,0,0,0,Unknown
574,574,Ottawa,0,0,0,College
575,575,Ottawa,0,0,0,Gloucester-Southgate
576,576,Centretown,0,0,0,Centretown West
577,577,Lowertown,0,0,0,Byward Market
578,578,Kanata,0,0,0,Kanata South
579,579,Nepean,0,0,0,Barrhaven East
580,580,Hintonburg,0,0,0,Unknown
581,581,Kanata,0,0,0,Beaverbrook
582,582,Ottawa,0,0,0,Unknown
583,583,Nepean,0,0,0,Unknown
584,584,Orléans,0,0,0,Avalon
585,585,Nepean,0,0,0,Fairfield Heights
586,586,Nepean,0,0,0,Bay
587,587,Gloucester,0,0,0,Cyrville
588,588,Westboro,0,0,0,McKellar Park
589,589,Ottawa,0,0,0,Rideau Gardens
590,590,Ottawa,0,0,0,Gloucester-Southgate
591,591,Nepean,0,0,0,College
592,592,Ottawa,0,0,0,Unknown
593,593,Gloucester,0,0,0,Unknown
594,594,Stittsville,0,0,0,Unknown
595,595,Ottawa,0,0,0,Unknown
596,596,Kanata,0,0,0,Unknown
597,597,Ottawa,0,0,0,Unknown
598,598,Ottawa,0,0,0,Unknown
599,599,Ottawa,0,0,0,Unknown
600,600,Ottawa,0,0,0,Unknown
601,601,Ottawa,0,0,0,Lincoln Heights
602,602,Sandy Hill,0,0,0,Unknown
603,603,Ottawa,0,0,0,Overbrook
604,604,Ottawa,0,0,0,Fairfield Heights
605,605,Nepean,0,0,0,Barrhaven East
606,606,Ottawa,0,0,0,Heron Park
607,607,Orléans,0,0,0,Orléans Village - Châteauneuf
608,608,Ottawa,0,0,0,Unknown
609,609,Nepean,0,0,0,Knoxdale-Merivale
610,610,Gloucester,0,0,0,Beacon Heights
611,611,Ottawa,0,0,0,Unknown
612,612,Ottawa,0,0,0,Carlingwood
613,613,Ottawa,0,0,0,Unknown
614,614,Nepean,0,0,0,Barrhaven East
615,615,Ottawa,0,0,0,Unknown
616,616,Lowertown,0,0,0,Byward Market
617,617,Gloucester,0,0,0,Unknown
618,618,Centretown,0,0,0,Unknown
